,Unnamed: 0,blockNumber,txHash,txTimestamp,gasPriceGwei,fee,submitter,payeeAddress,oracleName,amount,txDate
521,521,13371596,0x231661b4b8e1a6dc1248c9231718ecd8dda6ed3603912a4bb7e20d56117f5b0f,1633606728,130.0,2.23558439,0xbf6f297d433d2ace4de4ecf9e5e174de7135b705,0xfdc770353dc0bfce80a17ab8a6a2e7d80590f1ba,easy_2_stake,16.8544681365,2021-10-07 11:38:48+00:00
537,537,13416196,0x548be302b75edaac795be095b051e4414b7c26621a9656a51bed20bc830c5eaf,1634212912,130.0,2.24212417,0xbf6f297d433d2ace4de4ecf9e5e174de7135b705,0xfdc770353dc0bfce80a17ab8a6a2e7d80590f1ba,easy_2_stake,42.28456222,2021-10-14 12:01:52+00:00
554,554,13460700,0x41d4783af33d3c5151a5107ec27d415553295819f6898d0c4dca450c8597cab8,1634815366,150.0,2.58791145,0xbf6f297d433d2ace4de4ecf9e5e174de7135b705,0xfdc770353dc0bfce80a17ab8a6a2e7d80590f1ba,easy_2_stake,22.3304670504,2021-10-21 11:22:46+00:00
570,570,13506512,0xb9284863c7b6df384ecd7b3fb4277b7c0108a5948933091230d84ed63543a543,1635434557,319.82399992,5.556905218850009,0xbf6f297d433d2ace4de4ecf9e5e174de7135b705,0xfdc770353dc0bfce80a17ab8a6a2e7d80590f1ba,easy_2_stake,37.5241661816,2021-10-28 15:22:37+00:00
587,587,13550390,0x79ad16d1457fc66e0f02649f789768f563951a3a61726e9bdeb22be918a3addc,1636031453,170.366496163,2.879093268921964,0xbf6f297d433d2ace4de4ecf9e5e174de7135b705,0xfdc770353dc0bfce80a17ab8a6a2e7d80590f1ba,easy_2_stake,17.4638772366,2021-11-04 13:10:53+00:00
604,604,13595520,0x287a2c189cc27447213de31d823952e3f54feb93d4aec61862f34383aa45b4b7,1636641783,158.749785372,2.7484475753784805,0xbf6f297d433d2ace4de4ecf9e5e174de7135b705,0xfdc770353dc0bfce80a17ab8a6a2e7d80590f1ba,easy_2_stake,30.4589509587,2021-11-11 14:43:03+00:00
620,620,13633059,0x99abcecbb9a3505a7ee85ea570d74b3514c7484e20e60aa4677b87277842aca0,1637154197,172.282445658,2.9595169520101363,0xbf6f297d433d2ace4de4ecf9e5e174de7135b705,0xfdc770353dc0bfce80a17ab8a6a2e7d80590f1ba,easy_2_stake,5.5875286742,2021-11-17 13:03:17+00:00
637,637,13683525,0x9ccdaba2cc93ef2af1baf3a8ec83d916a44e1d933cbccfbc1e95981ede91703a,1637844061,118.051469759,2.0730071831590524,0xbf6f297d433d2ace4de4ecf9e5e174de7135b705,0xfdc770353dc0bfce80a17ab8a6a2e7d80590f1ba,easy_2_stake,27.94257125,2021-11-25 12:41:01+00:00
655,655,13727269,0x24aa39581629ff04bf02d3fe3062ae1edf6b5c2b5e71a2791e4504d1a370eb74,1638446991,123.980877921,2.1689494980283843,0xbf6f297d433d2ace4de4ecf9e5e174de7135b705,0xfdc770353dc0bfce80a17ab8a6a2e7d80590f1ba,easy_2_stake,17.2896214054,2021-12-02 12:09:51+00:00
672,672,13758498,0xeaa67eb2effb0c03a988d46cd4959d7fb47f17c25f78ce9af83d93e4d2c3185d,1638879820,127.0,2.221136147,0xbf6f297d433d2ace4de4ecf9e5e174de7135b705,0xfdc770353dc0bfce80a17ab8a6a2e7d80590f1ba,easy_2_stake,48.4668001238,2021-12-07 12:23:40+00:00
688,688,13816230,0xe842b82f0f72c99d24ec2e034ab5bbb959d64afb8abae8d1dbe218d6379264e1,1639658221,95.0,1.673493495,0xf9c551bdd05e87384af94796b836784860118496,0xfdc770353dc0bfce80a17ab8a6a2e7d80590f1ba,easy_2_stake,43.7395831886,2021-12-16 12:37:01+00:00
704,704,13867729,0x78cb0a62fa5f221fba49502cc82c7aedac2d72cdf8e65d5eaaece0fac7f321a2,1640346822,89.853019664,1.5754905741482672,0xbf6f297d433d2ace4de4ecf9e5e174de7135b705,0xfdc770353dc0bfce80a17ab8a6a2e7d80590f1ba,easy_2_stake,37.2181501398,2021-12-24 11:53:42+00:00
721,721,13951738,0x0d7f2de33df6540a341595104516806d427b3b58333774dceda3e65094b6242c,1641470728,130.0,2.28780929,0xbf6f297d433d2ace4de4ecf9e5e174de7135b705,0xfdc770353dc0bfce80a17ab8a6a2e7d80590f1ba,easy_2_stake,69.7472617052,2022-01-06 12:05:28+00:00
740,740,13997267,0x91ca8b2c0e0644731b7c9225a0f2043193e0dec0156c6381f7af61ccc05e335c,1642078636,193.289103428,3.355304000093825,0xbf6f297d433d2ace4de4ecf9e5e174de7135b705,0xfdc770353dc0bfce80a17ab8a6a2e7d80590f1ba,easy_2_stake,73.563143678,2022-01-13 12:57:16+00:00
758,758,14042715,0x44d179080e9f783e66ea3ca6147e5ad6ae6f6e1f468422e0030c96907f131fef,1642685727,115.0,1.969231825,0xf4729a2f6c167aa4e28df41d8f8bbaee91cdd174,0xfdc770353dc0bfce80a17ab8a6a2e7d80590f1ba,easy_2_stake,15.5827143592,2022-01-20 13:35:27+00:00
774,774,14094526,0xd1a3fe086cd301cb0281a8f05980797f0cf2b09be70802608be628931ea9faff,1643377903,151.311683147,2.652489871463148,0xf4729a2f6c167aa4e28df41d8f8bbaee91cdd174,0xfdc770353dc0bfce80a17ab8a6a2e7d80590f1ba,easy_2_stake,53.6276254908,2022-01-28 13:51:43+00:00
791,791,14139850,0xcebfb717fcb7964365f00e51ba6b83772b300df2fd4a8374abd6708afcbaae42,1643982233,120.192381642,2.0692590856345414,0xf4729a2f6c167aa4e28df41d8f8bbaee91cdd174,0xfdc770353dc0bfce80a17ab8a6a2e7d80590f1ba,easy_2_stake,31.482915288,2022-02-04 13:43:53+00:00
807,807,14179966,0xf366ed0af402ac0c6557dffc677e0a67fc496eeb99acc8cce02d7ed0de3560dc,1644518252,175.052450642,3.0196241393956376,0xf4729a2f6c167aa4e28df41d8f8bbaee91cdd174,0xfdc770353dc0bfce80a17ab8a6a2e7d80590f1ba,easy_2_stake,20.8632849456,2022-02-10 18:37:32+00:00
823,823,14218507,0x6b9435a8a91dd3b1864591969113a7086054b9b1653a784105e6fed03960218e,1645032712,130.276475127,2.23111816993688,0xf4729a2f6c167aa4e28df41d8f8bbaee91cdd174,0xfdc770353dc0bfce80a17ab8a6a2e7d80590f1ba,easy_2_stake,22.138942724,2022-02-16 17:31:52+00:00
839,839,14262839,0x0529216f3b917312ca55dd8233f4f1afb8d6afc3bd9167ed5086e95f5dd9f22c,1645626059,116.514798454,2.008485008620013,0xf4729a2f6c167aa4e28df41d8f8bbaee91cdd174,0xfdc770353dc0bfce80a17ab8a6a2e7d80590f1ba,easy_2_stake,26.051313093,2022-02-23 14:20:59+00:00
855,855,14308762,0xe2eb1fbb947c28a95e935d6a6b8c94128bda1a6a017a7cb1dd7f66a05a41a48a,1646239702,87.53002796,1.5193319579351223,0xf4729a2f6c167aa4e28df41d8f8bbaee91cdd174,0xfdc770353dc0bfce80a17ab8a6a2e7d80590f1ba,easy_2_stake,11.376996713,2022-03-02 16:48:22+00:00
871,871,14354723,0x12e59622740450d3de9656d08fbac86fbd2479f6dc891bac1e21569167d8de43,1646857770,66.176227621,1.142561488888035,0xf4729a2f6c167aa4e28df41d8f8bbaee91cdd174,0xfdc770353dc0bfce80a17ab8a6a2e7d80590f1ba,easy_2_stake,12.682901618,2022-03-09 20:29:30+00:00
887,887,14398261,0x16c0afca5894192f3ad8523d82066e5c38cf8731fb999355e6b63f74cfc3d650,1647442236,59.134402322,1.015054848022434,0xf4729a2f6c167aa4e28df41d8f8bbaee91cdd174,0xfdc770353dc0bfce80a17ab8a6a2e7d80590f1ba,easy_2_stake,15.79656675,2022-03-16 14:50:36+00:00
903,903,14444118,0x8629b43fc21e17fce1f04e43de3b854d14e1ecfd48c0ec7371c26807e93d576c,1648059513,52.246650744,0.8991783911867827,0xf4729a2f6c167aa4e28df41d8f8bbaee91cdd174,0xfdc770353dc0bfce80a17ab8a6a2e7d80590f1ba,easy_2_stake,19.96080456,2022-03-23 18:18:33+00:00
919,919,14488997,0x185886f8bf84ff619811ea66a01f6a903002c0d2b7e8c64c735d98ff1cf7c807,1648662838,122.404414002,2.1133928722533573,0xf4729a2f6c167aa4e28df41d8f8bbaee91cdd174,0xfdc770353dc0bfce80a17ab8a6a2e7d80590f1ba,easy_2_stake,8.69256716,2022-03-30 17:53:58+00:00
936,936,14533233,0xfacaa0a1958aff05f25025498a579d4ccf08c760eb0e36a366e2cbcc81c2d89b,1649260538,78.164081804,1.3528197651574128,0xf4729a2f6c167aa4e28df41d8f8bbaee91cdd174,0xfdc770353dc0bfce80a17ab8a6a2e7d80590f1ba,easy_2_stake,5.863168456,2022-04-06 15:55:38+00:00
